Date ,Tarbela,Kabul,Kalabagh,Chashma,Taunsa,Panjnad,Guddu,Sukkur,Kotri
2011/11/02,29600,7670,12305,9863,39157,36015,35227,30765,18085
2011/11/03,29300,8990,9452,9863,42060,31575,33990,29355,18208
2011/11/04,31700,10100,9451,9863,47332,35754,33383,28525,15768
2011/11/05,32200,11700,11452,9979,42893,35484,33383,28160,16293
2011/11/06,30000,14600,12025,9748,42893,36589,33383,28150,16275
2011/11/07,28700,12100,10500,9184,47332,39605,33383,27600,17295
2011/11/08,28700,10900,12024,8428,38377,41735,35799,26170,16634
2011/11/09,27800,10600,10601,7814,39157,40611,37024,25180,15640
2011/11/10,27300,11600,9171,7814,51844,37235,35054,23610,12101
2011/11/11,31500,10700,7746,7855,31336,41918,33650,23060,11475
2011/11/12,30000,11700,12776,7533,52844,35360,33650,23030,10857
2011/11/13,27900,12700,12208,7533,48332,48243,37237,23095,10482
2011/11/14,27700,12000,13528,8184,43893,46476,37237,23100,8287
2011/11/15,28200,10600,10889,7979,47186,40109,38957,23020,6890
2011/11/16,27800,10200,10889,8213,73959,29271,39180,23010,7507
2011/11/17,29100,9300,10889,6979,65088,69035,38416,24190,7507
2011/11/18,26700,9300,10889,7400,73959,48555,45667,24190,7339
2011/11/19,28200,9200,10889,6520,70666,55228,48894,24265,7220
2011/11/20,27800,9000,10889,6979,73959,53214,48894,27060,5707
2011/11/21,26900,8800,10889,6634,71083,59583,46970,27810,5575
2011/11/22,26500,8400,9570,6634,81565,63070,45326,27312,4875
2011/11/23,27200,8100,8250,6634,78662,65562,48813,25580,4775
2011/11/24,27200,7900,8380,6634,75599,66137,48813,25550,4765
2011/11/25,27000,8200,10580,6295,81565,75655,48813,29770,4741
2011/11/26,26600,7920,8909,6295,71083,83117,50604,30770,4897
2011/11/27,25200,8200,11483,6295,99871,58537,53424,31005,4897
2011/11/28,25800,7100,11395,6634,75599,75772,59830,31305,4662
2011/11/29,25600,7270,10200,6979,71083,54788,61929,31575,4371
2011/11/30,25000,7580,7821,6295,81565,67247,62353,32045,3871
2011/12/01,25900,7340,10200,5855,75599,65170,62353,32650,4271
2011/12/02,25300,7400,7820,5855,79953,60222,61278,33640,4881
2011/12/03,24200,7500,7821,5855,91162,57130,61278,36855,5180
2011/12/04,23300,7800,8393,6634,71083,60000,59863,38145,5635
2011/12/05,23200,6700,9925,5323,73502,55357,56929,38605,6540
2011/12/06,23000,6900,9925,6447,60653,54301,54977,38600,6970
2011/12/07,24200,6700,9925,5855,71083,54271,53429,38210,7870
2011/12/08,19000,6700,8113,6447,75599,52288,53429,37849,9070
2011/12/09,23200,7000,8114,6447,60653,65477,50780,36355,9910
2011/12/10,22700,7000,8113,7400,60653,45524,50522,35068,11355
2011/12/11,23600,6700,8114,7400,64088,48689,48274,34425,11355
2011/12/12,23000,7300,10302,6634,70083,50569,47969,33825,11045
2011/12/13,20900,6500,7019,6147,59653,53175,47969,33440,11845
2011/12/14,19500,6100,8174,5855,64088,48606,47735,33440,12825
2011/12/15,20400,5700,9040,6634,55133,45787,47151,32590,14112
2011/12/16,19600,5500,9040,5855,61708,44259,47020,31880,12471
2011/12/17,20900,6500,9040,5855,59653,49465,45436,31550,12300
2011/12/18,20500,4700,9040,6295,64088,42890,44150,31585,11400
2011/12/19,20000,5700,7044,6184,59653,42890,40078,31575,10195
2011/12/20,18900,5400,7044,6184,34601,33769,40078,30902,10165
2011/12/21,19600,6200,7044,5855,42513,33364,39884,30065,10085
2011/12/22,19600,6600,7044,5855,30020,34779,38948,28510,8525
2011/12/23,19700,6000,10035,5855,27256,35552,37370,27293,6585
2011/12/24,20000,5630,9584,5855,42336,34375,36874,25852,4680
2011/12/25,18700,7200,7337,5855,40508,33205,33979,24460,3715
2011/12/26,18700,6400,6449,6064,21826,33560,33979,22330,5618
2011/12/27,17200,5600,6450,6681,25497,21002,31624,21780,5698
2011/12/28,17600,4700,6449,5706,27375,22531,29664,21870,4948
2011/12/29,17800,4800,7337,5706,23687,22805,27108,21595,4498
2011/12/30,18300,5500,6449,5706,21826,21270,23944,21545,4348
2011/12/31,18600,5200,6449,5350,20167,21240,35196,21545,4348
2012/01/01,17100,5200,6450,5350,24152,17477,19590,20630,4198
2012/01/02,17200,7800,6449,5350,23319,19947,19590,19660,3898
2012/01/03,17100,7900,6450,5350,24143,20073,17014,18430,3748
2012/01/04,17500,7600,5337,5350,22410,22403,17014,16915,3748
2012/01/05,17300,8100,6225,5350,22593,21699,17014,15140,3748
2012/01/06,17500,8300,6224,4824,19157,22829,16121,12546,3748
2012/01/07,16800,9500,8000,4824,19962,23299,17824,10519,3748
2012/01/08,16600,10600,7112,11420,21881,20881,19380,9226,3748
2012/01/09,17200,10200,6000,6300,16043,27815,19380,8750,3600
2012/01/10,16100,9600,6000,5985,20900,20973,17669,7224,3300
2012/01/11,16100,8800,7250,5985,18373,18995,16714,7224,8693
2012/01/12,16400,8500,6225,5985,18298,17989,16714,7224,7953
2012/01/13,17000,8500,6225,4752,27076,17989,19362,7224,7760
2012/01/14,16900,8400,6224,6408,27063,30037,19362,5550,7350
2012/01/15,15700,8500,6888,7202,30272,25000,19865,5550,5300
2012/01/16,19600,9600,8663,9828,31038,25000,21169,5550,5859
2012/01/17,18000,9300,10438,23740,33971,29081,22742,5550,5844
2012/01/18,14600,9700,7775,14485,28356,29468,24508,5550,5844
2012/01/19,16200,8700,6000,9654,30366,27253,24508,5550,5844
2012/01/20,16200,8600,6888,7540,33050,28571,25812,7308,5322
2012/01/21,15100,8290,6888,8000,36030,33195,25812,10750,5322
2012/01/22,14900,8400,6888,7036,33051,34411,25812,12545,5322
2012/01/23,15300,9400,6888,6222,32312,32070,26704,13600,5322
2012/01/24,14900,9300,7337,6795,36030,33195,29221,16710,5322
2012/01/25,15500,10100,7337,6223,35188,30000,38653,18340,6992
2012/01/26,14900,9330,5562,6554,33051,32130,30879,18345,7197
2012/01/27,14900,8910,7899,7180,36030,32130,28758,18420,7230
2012/01/28,14600,8500,6124,7180,35254,33283,29649,18420,8529
2012/01/29,14600,8900,6686,6479,32312,31154,29649,19820,10040
2012/01/30,15100,8600,7573,5700,39017,40007,29649,21975,13045
2012/01/31,14200,8500,6686,6718,37070,35846,29140,22175,13835
2012/02/01,13900,8600,8461,6318,40170,39386,28994,26604,14250
2012/02/02,13700,8800,8135,5500,41342,38675,35170,27700,14820
2012/02/03,13900,9200,7248,5500,37104,42935,35836,28100,14940
2012/02/04,13800,9000,8589,5500,41041,35719,43387,27460,14940
2012/02/05,15600,9800,10749,5500,42204,39979,42561,26050,14614
2012/02/06,15100,10300,13916,10237,44910,41989,40840,25520,14614
2012/02/07,14700,10600,9790,10237,47541,45283,41178,24970,14734
2012/02/08,14500,10000,10208,7079,49193,42689,41155,27216,14894
2012/02/09,13200,9500,10207,8658,48190,52541,43614,28791,12365
2012/02/10,13700,10100,10999,7179,49512,49512,47540,28791,8770
2012/02/11,12400,10800,9665,6418,73463,49347,51994,28941,7430
2012/02/12,21000,11800,8224,6700,60421,47582,55624,29251,6460
2012/02/13,22700,11400,11955,6700,66444,50000,54826,29251,5460
2012/02/14,23800,11800,10559,12016,61421,51223,54211,28651,5095
2012/02/15,21800,12800,11257,13418,64290,53057,53107,29921,4695
2012/02/16,23300,12500,11258,12016,70417,63570,52676,32005,3580
2012/02/17,21100,11600,9862,10167,64290,54443,52676,32635,3500
2012/02/18,19900,10700,11403,8147,75613,55221,51366,33700,3475
2012/02/19,19900,11500,11551,8147,69497,56438,55300,34055,3355
2012/02/20,21300,11000,11549,8147,63275,55070,55300,34140,3332
2012/02/21,18300,9560,12622,8908,75613,46323,55546,32390,3132
2012/02/22,20800,10700,10857,10487,69497,53109,55546,31055,3114
2012/02/23,18900,12700,14365,13468,75613,55420,55546,31025,3058
2012/02/24,16000,12400,15591,41210,74012,52065,55546,32180,2815
2012/02/25,13400,11100,15990,14734,63275,54647,54234,33355,2775
2012/02/26,10600,10800,15373,10487,73012,51543,53057,34335,3075
2012/02/27,10200,11000,13222,10537,68497,50146,52630,34085,3075
2012/02/28,9100,10200,15909,7379,62275,50741,50037,34125,3140
2012/02/29,10500,10300,1691,8958,68497,46742,47115,34125,3505
2012/03/01,40000,10000,10568,10537,63900,49452,45192,33675,3540
2012/03/02,33500,9500,6879,12116,61651,44170,46100,33210,3750
2012/03/03,26900,8900,18232,12116,55482,47643,46100,32605,3870
2012/03/04,24000,6400,4577,13695,55549,45476,45010,31615,3870
2012/03/05,22100,6600,7922,12116,50952,34321,40128,30680,3670
2012/03/06,24300,10200,28213,23623,44662,40829,40128,30680,3665
2012/03/07,20100,12100,24124,20710,42431,40614,39694,29235,3665
2012/03/08,20200,10700,11289,16513,35639,39148,35477,28515,3405
2012/03/09,19700,8400,7998,16513,25666,31263,35477,28515,3190
2012/03/10,17100,6300,15495,13845,20336,21618,35387,27970,3190
2012/03/11,17200,4200,19934,1394,18210,21838,32951,26400,2750
2012/03/12,17100,4400,18129,12895,15954,22724,28226,25350,2650
2012/03/13,16500,5500,16208,12895,19610,18311,23379,25020,2550
2012/03/14,17300,6100,15808,11316,18810,18002,21548,23440,2450
2012/03/15,17200,6600,14342,8212,19890,17963,22067,23440,2250
2012/03/16,16100,6600,16078,8215,17297,17991,19767,23000,2250
2012/03/17,16700,5900,15402,9737,16776,17700,17477,22310,2190
2012/03/18,16100,5300,14150,9737,18059,18541,17477,20720,2170
2012/03/19,16800,5400,14734,11316,17489,16597,16329,17335,2170
2012/03/20,17400,8000,15658,11816,20018,16904,16329,16730,2070
2012/03/21,29800,14800,29911,13395,18352,18051,16329,14940,2070
2012/03/22,27600,17900,35123,14895,40785,17784,14034,14200,1725
2012/03/23,24900,13400,22361,17134,38082,42359,15182,14200,1725
2012/03/24,22200,14600,28127,15445,28954,34485,15182,14200,1540
2012/03/25,22800,15200,26582,15445,31481,27855,16329,13450,1435
2012/03/26,24000,15000,25533,15445,31932,25720,28844,13415,1165
2012/03/27,23500,15300,29086,13756,34102,29475,30115,12885,1045
2012/03/28,23300,15900,27717,14627,31581,31332,26759,13480,1000
2012/03/29,22600,15100,25230,14627,29994,30282,25641,13480,870
2012/03/30,22400,14700,23124,13956,33107,31191,25641,13480,790
2012/03/31,23700,14200,27305,13956,29046,29084,26769,13480,790
2012/04/01,26800,22700,29663,15645,30061,29855,26769,15630,790
2012/04/02,27400,22500,33285,15645,32846,26169,26769,18100,790
2012/04/03,28300,27000,30871,18569,41334,37388,25641,20505,790
2012/04/04,31000,32200,44971,21720,51020,41651,26768,20505,790
2012/04/05,33400,34000,41122,18569,54034,45728,26177,19815,790
2012/04/06,33400,32800,46420,18569,58957,51589,28997,19890,790
2012/04/07,31500,33900,39056,21720,62456,52811,36788,19890,1350
2012/04/08,33000,31600,32145,20458,53757,49677,41311,19940,2400
2012/04/09,33200,29800,31809,20458,54421,52200,47371,21230,2700
2012/04/10,33700,31200,37626,18769,51412,48728,47432,23580,2980
2012/04/11,37200,33900,43843,21920,50655,53627,47432,23580,2980
2012/04/12,35800,34700,47527,36594,68576,52896,47432,23580,2980
2012/04/13,35300,34000,48927,22428,66497,60348,46648,23580,3155
2012/04/14,32100,34200,42171,23890,64041,52823,44156,28700,3320
2012/04/15,29800,30400,38857,17588,58114,47388,45860,31360,3470
2012/04/16,29300,28200,35963,17772,52146,47276,47452,33550,3470
2012/04/17,26500,28500,33075,20923,49123,42410,47452,35005,3470
2012/04/18,26000,29000,31911,17799,46140,35243,52030,35005,3470
2012/04/19,27100,31400,32290,13956,48123,41819,52837,34520,3470
2012/04/20,28100,33700,33355,15645,51146,40257,58011,34200,3630
2012/04/21,32100,36100,34902,15645,51146,47155,47362,34370,4340
2012/04/22,41900,65800,48709,18569,90196,63773,40586,34320,4840
2012/04/23,42800,52900,52792,24871,107103,79006,44573,35005,5305
2012/04/24,37100,48100,48377,24871,84443,82735,46853,35180,6170
2012/04/25,36500,44700,42679,21720,75028,71282,52662,34960,6310
2012/04/26,35500,40500,44625,21720,65866,64269,47458,34397,6476
2012/04/27,37200,40700,43857,25271,62842,68000,51585,34432,6476
2012/04/28,39000,47700,44799,22120,65954,63762,55444,32625,6476
2012/04/29,39100,40100,43570,25371,62931,67800,58017,32030,6476
2012/04/30,40800,36900,48497,25571,68894,70550,63023,32030,6476
2012/05/01,43000,34100,52553,24221,80267,80267,61310,34136,6476
2012/05/02,40800,29300,44460,21482,77651,65500,61310,35780,6476
2012/05/03,40700,30900,38994,19169,65495,74621,61310,37490,6476
2012/05/04,37900,30300,36813,16018,72116,65594,71194,38030,6476
2012/05/05,35600,29300,36448,16018,75220,65009,71194,40145,6476
2012/05/06,33300,30200,39019,14529,72121,63289,71194,40210,6470
2012/05/07,35500,29100,38398,16318,69309,58753,71194,40710,6470
2012/05/08,43400,28500,38750,16418,71375,66082,7194,41250,6770
2012/05/09,43400,31100,38741,18731,64331,55094,66232,41270,7010
2012/05/10,45900,34800,39827,25033,72377,62217,55174,42020,7010
2012/05/11,48700,35800,42383,26722,75628,63624,50529,43235,7310
2012/05/12,50300,39900,46035,28084,81807,69535,55830,45010,7362
2012/05/13,52700,40800,50049,30238,50049,76400,52019,45020,8140
2012/05/14,49700,36400,48577,23936,87689,87994,60239,46445,8260
2012/05/15,44800,32400,43844,20685,84766,83670,66758,44015,8260
2012/05/16,43100,29800,41660,23836,58021,83670,68526,43755,8260
2012/05/17,43000,30800,39520,21699,59851,68392,69636,39080,9670
2012/05/18,55700,30600,43480,28001,73221,64103,73035,37225,10020
2012/05/19,53800,38200,43844,28001,77203,71159,72647,36045,10500
2012/05/20,49900,37000,43480,26183,91991,86729,63585,37200,12050
2012/05/21,49500,35000,41654,29334,86514,82630,62491,38155,13870
2012/05/22,46200,36300,40192,23032,80485,86389,59994,39725,14070
2012/05/23,46300,33300,43479,23082,86137,80729,58487,40490,14070
2012/05/24,45400,28700,41284,21570,74418,75978,59829,38875,12510
2012/05/25,44600,28500,39756,23886,74288,69582,72669,38855,11530
2012/05/26,42100,29400,40195,29722,68228,64352,74740,36980,8880
2012/05/27,45100,45300,41507,32831,72280,64412,74740,35070,7850
2012/05/28,47500,36000,42091,26189,86443,64130,69341,33650,7850
2012/05/29,50000,33900,43079,33031,92051,92573,62222,33650,7250
2012/05/30,53700,34400,44590,33031,83166,78664,60491,35560,6930
2012/05/31,63300,39800,49399,39771,86514,75255,59376,38125,6365
2012/06/01,78800,48500,54454,50250,97391,92268,69366,41410,6365
2012/06/02,88400,50800,53549,41681,113638,109540,69366,41650,6195
2012/06/03,87300,48900,51800,42769,105658,140211,64072,39990,6095
2012/06/04,85600,54800,51418,40310,102114,122924,72754,37900,6095
2012/06/05,89700,53600,51539,35360,108561,117380,90229,36415,5883
2012/06/06,93300,56300,53428,40310,125861,138652,95689,35770,6083
2012/06/07,97600,55500,54304,40610,128819,147193,99142,37200,6408
2012/06/08,100200,52100,53418,35868,142419,143012,100663,39055,6408
2012/06/09,103700,46900,47054,30918,148426,155505,102246,40762,6408
2012/06/10,84400,47700,44364,27547,170229,181681,119237,43950,6408
2012/06/11,87200,53100,44364,27547,154266,170158,132647,48055,6408
2012/06/12,90800,53500,44364,27547,136114,162611,131091,53410,6408
2012/06/13,91200,54300,46151,27547,144656,156579,131091,56550,6408
2012/06/14,90500,50800,43917,29126,128932,149436,124088,57605,6648
2012/06/15,86700,51100,42833,29126,138453,143825,122257,60325,6648
2012/06/16,89600,54700,44635,30918,134241,150442,134956,63015,6648
2012/06/17,96700,61000,48518,39239,135687,151085,132465,63015,8026
2012/06/18,111100,64200,49137,42610,150856,154100,123684,60355,9952
2012/06/19,122900,59500,50493,50182,172227,166260,118089,59895,10550
2012/06/20,129900,58200,48445,44834,178844,173004,120018,58995,11710
2012/06/21,138600,54000,49256,45834,175866,177663,129747,58995,12660
